dates,timestamps,value,anomaly,dates
06-07-2002,1.02591E+12,-9.174114,FALSE,06-07-2002
07-07-2002,1.026E+12,-9.94159,FALSE,07-07-2002
08-07-2002,1.02609E+12,-9.336712,FALSE,08-07-2002
09-07-2002,1.02617E+12,-9.395136,FALSE,09-07-2002
10-07-2002,1.02626E+12,-8.993071,FALSE,10-07-2002
11-07-2002,1.02635E+12,-10.676402,FALSE,11-07-2002
12-07-2002,1.02643E+12,-11.810969,FALSE,12-07-2002
13-07-2002,1.02652E+12,-14.075253,FALSE,13-07-2002
14-07-2002,1.0266E+12,-15.743846,FALSE,14-07-2002
15-07-2002,1.02669E+12,-14.6118,FALSE,15-07-2002
16-07-2002,1.02678E+12,-14.306979,FALSE,16-07-2002
17-07-2002,1.02686E+12,-14.331401,FALSE,17-07-2002
18-07-2002,1.02695E+12,-12.821388,FALSE,18-07-2002
19-07-2002,1.02704E+12,-13.108973,FALSE,19-07-2002
20-07-2002,1.02712E+12,-13.402879,FALSE,20-07-2002
21-07-2002,1.02721E+12,-12.889253,FALSE,21-07-2002
22-07-2002,1.0273E+12,-11.845316,FALSE,22-07-2002
23-07-2002,1.02738E+12,-13.09959,FALSE,23-07-2002
24-07-2002,1.02747E+12,-11.7806835,FALSE,24-07-2002
25-07-2002,1.02756E+12,-10.211105,FALSE,25-07-2002
26-07-2002,1.02764E+12,-10.975778,FALSE,26-07-2002
27-07-2002,1.02773E+12,-10.089341,FALSE,27-07-2002
28-07-2002,1.02781E+12,-10.293402,FALSE,28-07-2002
29-07-2002,1.0279E+12,-8.272395,FALSE,29-07-2002
30-07-2002,1.02799E+12,-9.238068,FALSE,30-07-2002
31-07-2002,1.02807E+12,-11.298983,FALSE,31-07-2002
01-08-2002,1.02816E+12,-11.151089,FALSE,01-08-2002
02-08-2002,1.02825E+12,-9.925779,FALSE,02-08-2002
03-08-2002,1.02833E+12,-8.79628,FALSE,03-08-2002
04-08-2002,1.02842E+12,-8.130965,FALSE,04-08-2002
05-08-2002,1.02851E+12,-8.273917,FALSE,05-08-2002
06-08-2002,1.02859E+12,-7.9629235,FALSE,06-08-2002
07-08-2002,1.02868E+12,-7.8507705,FALSE,07-08-2002
08-08-2002,1.02876E+12,-7.1847124,FALSE,08-08-2002
09-08-2002,1.02885E+12,-8.601067,FALSE,09-08-2002
10-08-2002,1.02894E+12,-8.420167,FALSE,10-08-2002
11-08-2002,1.02902E+12,-8.280524,FALSE,11-08-2002
12-08-2002,1.02911E+12,-8.545533,FALSE,12-08-2002
13-08-2002,1.0292E+12,-8.498735,FALSE,13-08-2002
14-08-2002,1.02928E+12,-7.6104355,FALSE,14-08-2002
15-08-2002,1.02937E+12,-8.024835,FALSE,15-08-2002
16-08-2002,1.02946E+12,-7.9784575,FALSE,16-08-2002
17-08-2002,1.02954E+12,-7.138535,FALSE,17-08-2002
18-08-2002,1.02963E+12,-7.2760115,FALSE,18-08-2002
19-08-2002,1.02972E+12,-6.63697,FALSE,19-08-2002
20-08-2002,1.0298E+12,-7.1213746,FALSE,20-08-2002
21-08-2002,1.02989E+12,-9.144373,FALSE,21-08-2002
22-08-2002,1.02997E+12,-9.525705,FALSE,22-08-2002
23-08-2002,1.03006E+12,-8.842409,FALSE,23-08-2002
24-08-2002,1.03015E+12,-8.190091,FALSE,24-08-2002
25-08-2002,1.03023E+12,-7.146528,FALSE,25-08-2002
26-08-2002,1.03032E+12,-7.877341,FALSE,26-08-2002
27-08-2002,1.03041E+12,-9.373318,FALSE,27-08-2002
28-08-2002,1.03049E+12,-9.331149,FALSE,28-08-2002
29-08-2002,1.03058E+12,-7.2075553,FALSE,29-08-2002
30-08-2002,1.03067E+12,-7.646491,FALSE,30-08-2002
31-08-2002,1.03075E+12,-6.2250314,FALSE,31-08-2002
01-09-2002,1.03084E+12,-6.426883,FALSE,01-09-2002
02-09-2002,1.03092E+12,-9.091781,FALSE,02-09-2002
03-09-2002,1.03101E+12,-9.415656,FALSE,03-09-2002
04-09-2002,1.0311E+12,-9.176665,FALSE,04-09-2002
05-09-2002,1.03118E+12,-9.87632,FALSE,05-09-2002
06-09-2002,1.03127E+12,-11.455211,FALSE,06-09-2002
07-09-2002,1.03136E+12,-10.089689,FALSE,07-09-2002
08-09-2002,1.03144E+12,-8.821797,FALSE,08-09-2002
09-09-2002,1.03153E+12,-8.962032,FALSE,09-09-2002
10-09-2002,1.03162E+12,-10.179345,FALSE,10-09-2002
11-09-2002,1.0317E+12,-10.981555,FALSE,11-09-2002
12-09-2002,1.03179E+12,-11.986026,FALSE,12-09-2002
13-09-2002,1.03188E+12,-12.731574,FALSE,13-09-2002
14-09-2002,1.03196E+12,-11.771074,FALSE,14-09-2002
15-09-2002,1.03205E+12,-13.233026,FALSE,15-09-2002
16-09-2002,1.03213E+12,-13.517503,FALSE,16-09-2002
17-09-2002,1.03222E+12,-16.135515,FALSE,17-09-2002
18-09-2002,1.03231E+12,-14.718781,FALSE,18-09-2002
19-09-2002,1.03239E+12,-14.441599,FALSE,19-09-2002
20-09-2002,1.03248E+12,-12.6129265,FALSE,20-09-2002
21-09-2002,1.03257E+12,-12.492984,FALSE,21-09-2002
22-09-2002,1.03265E+12,-12.509785,FALSE,22-09-2002
23-09-2002,1.03274E+12,-12.579505,FALSE,23-09-2002
24-09-2002,1.03283E+12,-12.945455,FALSE,24-09-2002
25-09-2002,1.03291E+12,-12.362107,FALSE,25-09-2002
26-09-2002,1.033E+12,-11.636813,FALSE,26-09-2002
27-09-2002,1.03308E+12,-10.729257,FALSE,27-09-2002
28-09-2002,1.03317E+12,-9.304817,FALSE,28-09-2002
29-09-2002,1.03326E+12,-8.139717,FALSE,29-09-2002
30-09-2002,1.03334E+12,-8.309039,FALSE,30-09-2002
01-10-2002,1.03343E+12,-6.3956084,FALSE,01-10-2002
02-10-2002,1.03352E+12,-5.6735764,FALSE,02-10-2002
03-10-2002,1.0336E+12,-4.10302,FALSE,03-10-2002
04-10-2002,1.03369E+12,-3.059351,FALSE,04-10-2002
05-10-2002,1.03378E+12,-3.114291,FALSE,05-10-2002
06-10-2002,1.03386E+12,-3.002269,FALSE,06-10-2002
07-10-2002,1.03395E+12,-2.9239671,FALSE,07-10-2002
08-10-2002,1.03404E+12,-2.5277617,FALSE,08-10-2002
09-10-2002,1.03412E+12,-1.6956688,FALSE,09-10-2002
10-10-2002,1.03421E+12,-1.9328972,FALSE,10-10-2002
11-10-2002,1.03429E+12,-2.7481205,FALSE,11-10-2002
12-10-2002,1.03438E+12,-3.3667257,FALSE,12-10-2002
13-10-2002,1.03447E+12,-4.941723,FALSE,13-10-2002
14-10-2002,1.03455E+12,-6.1208463,FALSE,14-10-2002
15-10-2002,1.03464E+12,-7.7918983,FALSE,15-10-2002
16-10-2002,1.03473E+12,-6.409401,FALSE,16-10-2002
17-10-2002,1.03481E+12,-7.1466613,FALSE,17-10-2002
18-10-2002,1.0349E+12,-7.37333,FALSE,18-10-2002
19-10-2002,1.03499E+12,-7.7229133,FALSE,19-10-2002
20-10-2002,1.03507E+12,-6.948767,FALSE,20-10-2002
21-10-2002,1.03516E+12,-7.8114543,FALSE,21-10-2002
22-10-2002,1.03524E+12,-7.2976856,FALSE,22-10-2002
23-10-2002,1.03533E+12,-9.56823,FALSE,23-10-2002
24-10-2002,1.03542E+12,-10.418745,FALSE,24-10-2002
25-10-2002,1.0355E+12,-9.792002,FALSE,25-10-2002
26-10-2002,1.03559E+12,-11.434974,FALSE,26-10-2002
27-10-2002,1.03568E+12,-11.684567,FALSE,27-10-2002
28-10-2002,1.03576E+12,-10.411073,FALSE,28-10-2002
29-10-2002,1.03585E+12,-9.116263,FALSE,29-10-2002
30-10-2002,1.03594E+12,-8.677936,FALSE,30-10-2002
31-10-2002,1.03602E+12,-9.73639,FALSE,31-10-2002
01-11-2002,1.03611E+12,-9.739486,FALSE,01-11-2002
02-11-2002,1.0362E+12,-9.459861,FALSE,02-11-2002
03-11-2002,1.03628E+12,-8.180404,FALSE,03-11-2002
04-11-2002,1.03637E+12,-10.209255,FALSE,04-11-2002
05-11-2002,1.03645E+12,-9.141811,FALSE,05-11-2002
06-11-2002,1.03654E+12,-9.681221,FALSE,06-11-2002
07-11-2002,1.03663E+12,-9.803753,FALSE,07-11-2002
08-11-2002,1.03671E+12,-9.056113,FALSE,08-11-2002
09-11-2002,1.0368E+12,-8.775207,FALSE,09-11-2002
10-11-2002,1.03689E+12,-9.292211,FALSE,10-11-2002
11-11-2002,1.03697E+12,-10.115084,FALSE,11-11-2002
12-11-2002,1.03706E+12,-11.596968,FALSE,12-11-2002
13-11-2002,1.03715E+12,-10.652314,FALSE,13-11-2002
14-11-2002,1.03723E+12,-11.26241,FALSE,14-11-2002
15-11-2002,1.03732E+12,-11.796837,FALSE,15-11-2002
16-11-2002,1.0374E+12,-11.586074,FALSE,16-11-2002
17-11-2002,1.03749E+12,-12.883565,FALSE,17-11-2002
18-11-2002,1.03758E+12,-12.8008375,FALSE,18-11-2002
19-11-2002,1.03766E+12,-13.3877125,FALSE,19-11-2002
20-11-2002,1.03775E+12,-13.293672,FALSE,20-11-2002
21-11-2002,1.03784E+12,-12.873302,FALSE,21-11-2002
22-11-2002,1.03792E+12,-12.7540455,FALSE,22-11-2002
23-11-2002,1.03801E+12,-11.792822,FALSE,23-11-2002
24-11-2002,1.0381E+12,-11.727607,FALSE,24-11-2002
25-11-2002,1.03818E+12,-12.806249,FALSE,25-11-2002
26-11-2002,1.03827E+12,-11.78241,FALSE,26-11-2002
27-11-2002,1.03836E+12,-11.21818,FALSE,27-11-2002
28-11-2002,1.03844E+12,-12.162685,FALSE,28-11-2002
29-11-2002,1.03853E+12,-11.880913,FALSE,29-11-2002
30-11-2002,1.03861E+12,-11.41722,FALSE,30-11-2002
01-12-2002,1.0387E+12,-11.399261,FALSE,01-12-2002
02-12-2002,1.03879E+12,-11.54718,FALSE,02-12-2002
03-12-2002,1.03887E+12,-13.009957,FALSE,03-12-2002
04-12-2002,1.03896E+12,-12.730271,FALSE,04-12-2002
05-12-2002,1.03905E+12,-12.186364,FALSE,05-12-2002
06-12-2002,1.03913E+12,-11.459499,FALSE,06-12-2002
07-12-2002,1.03922E+12,-13.034188,FALSE,07-12-2002
08-12-2002,1.03931E+12,-11.975301,FALSE,08-12-2002
09-12-2002,1.03939E+12,-10.4444685,FALSE,09-12-2002
10-12-2002,1.03948E+12,-9.750614,FALSE,10-12-2002
11-12-2002,1.03956E+12,-9.216581,FALSE,11-12-2002
12-12-2002,1.03965E+12,-11.05933,FALSE,12-12-2002
13-12-2002,1.03974E+12,-9.676511,FALSE,13-12-2002
14-12-2002,1.03982E+12,-11.207051,FALSE,14-12-2002
15-12-2002,1.03991E+12,-9.850885,FALSE,15-12-2002
16-12-2002,1.04E+12,-8.458809,FALSE,16-12-2002
17-12-2002,1.04008E+12,-11.250287,FALSE,17-12-2002
18-12-2002,1.04017E+12,-11.809468,FALSE,18-12-2002
19-12-2002,1.04026E+12,-12.7376795,FALSE,19-12-2002
20-12-2002,1.04034E+12,-11.852359,FALSE,20-12-2002
21-12-2002,1.04043E+12,-11.595515,FALSE,21-12-2002
22-12-2002,1.04052E+12,-11.264921,FALSE,22-12-2002
23-12-2002,1.0406E+12,-13.037018,FALSE,23-12-2002
24-12-2002,1.04069E+12,-12.483131,FALSE,24-12-2002
25-12-2002,1.04077E+12,-12.643257,FALSE,25-12-2002
26-12-2002,1.04086E+12,-11.254314,FALSE,26-12-2002
27-12-2002,1.04095E+12,-11.378896,FALSE,27-12-2002
28-12-2002,1.04103E+12,-10.859672,FALSE,28-12-2002
29-12-2002,1.04112E+12,-8.152244,FALSE,29-12-2002
30-12-2002,1.04121E+12,-6.4133177,FALSE,30-12-2002
31-12-2002,1.04129E+12,-6.4769883,FALSE,31-12-2002
01-01-2003,1.04138E+12,-7.5150356,FALSE,01-01-2003
02-01-2003,1.04147E+12,-5.478693,FALSE,02-01-2003
03-01-2003,1.04155E+12,-5.5133476,FALSE,03-01-2003
04-01-2003,1.04164E+12,-5.4824963,FALSE,04-01-2003
05-01-2003,1.04172E+12,-6.199322,FALSE,05-01-2003
06-01-2003,1.04181E+12,-7.664651,FALSE,06-01-2003
07-01-2003,1.0419E+12,-8.411442,FALSE,07-01-2003
08-01-2003,1.04198E+12,-9.040349,FALSE,08-01-2003
09-01-2003,1.04207E+12,-8.897943,FALSE,09-01-2003
10-01-2003,1.04216E+12,-7.618576,FALSE,10-01-2003
11-01-2003,1.04224E+12,-6.7242284,FALSE,11-01-2003
12-01-2003,1.04233E+12,-7.827642,FALSE,12-01-2003
13-01-2003,1.04242E+12,-7.0093822,FALSE,13-01-2003
14-01-2003,1.0425E+12,-6.0906568,FALSE,14-01-2003
15-01-2003,1.04259E+12,-5.716027,FALSE,15-01-2003
16-01-2003,1.04268E+12,-4.671546,FALSE,16-01-2003
17-01-2003,1.04276E+12,-3.7530642,FALSE,17-01-2003
18-01-2003,1.04285E+12,-4.8897123,FALSE,18-01-2003
19-01-2003,1.04293E+12,-4.475694,FALSE,19-01-2003
20-01-2003,1.04302E+12,-2.8278654,FALSE,20-01-2003
21-01-2003,1.04311E+12,-3.0976274,FALSE,21-01-2003
22-01-2003,1.04319E+12,-0.8076402,FALSE,22-01-2003
23-01-2003,1.04328E+12,-2.4727325,FALSE,23-01-2003
24-01-2003,1.04337E+12,-2.343927,FALSE,24-01-2003
25-01-2003,1.04345E+12,-1.9463704,FALSE,25-01-2003
26-01-2003,1.04354E+12,-2.9868827,FALSE,26-01-2003
27-01-2003,1.04363E+12,-2.7526488,FALSE,27-01-2003
28-01-2003,1.04371E+12,-2.9021428,FALSE,28-01-2003
29-01-2003,1.0438E+12,-3.4544306,FALSE,29-01-2003
30-01-2003,1.04388E+12,-2.473785,FALSE,30-01-2003
31-01-2003,1.04397E+12,-2.4299319,FALSE,31-01-2003
01-02-2003,1.04406E+12,-2.373159,FALSE,01-02-2003
02-02-2003,1.04414E+12,-1.2848868,FALSE,02-02-2003
03-02-2003,1.04423E+12,-3.0851078,FALSE,03-02-2003
04-02-2003,1.04432E+12,-3.7765265,FALSE,04-02-2003
05-02-2003,1.0444E+12,-4.737006,FALSE,05-02-2003
06-02-2003,1.04449E+12,-4.094747,FALSE,06-02-2003
07-02-2003,1.04458E+12,-2.4284987,FALSE,07-02-2003
08-02-2003,1.04466E+12,-4.109146,FALSE,08-02-2003
09-02-2003,1.04475E+12,-3.7148345,FALSE,09-02-2003
10-02-2003,1.04484E+12,-4.915561,FALSE,10-02-2003
11-02-2003,1.04492E+12,-6.367339,FALSE,11-02-2003
12-02-2003,1.04501E+12,-9.568061,FALSE,12-02-2003
13-02-2003,1.04509E+12,-10.599162,FALSE,13-02-2003
14-02-2003,1.04518E+12,-10.526752,FALSE,14-02-2003
15-02-2003,1.04527E+12,-12.74628,FALSE,15-02-2003
16-02-2003,1.04535E+12,-12.789574,FALSE,16-02-2003
17-02-2003,1.04544E+12,-13.505884,FALSE,17-02-2003
18-02-2003,1.04553E+12,-14.587824,FALSE,18-02-2003
19-02-2003,1.04561E+12,-15.263406,FALSE,19-02-2003
20-02-2003,1.0457E+12,-15.350599,FALSE,20-02-2003
21-02-2003,1.04579E+12,-15.886805,FALSE,21-02-2003
22-02-2003,1.04587E+12,-16.065744,FALSE,22-02-2003
23-02-2003,1.04596E+12,-15.440576,FALSE,23-02-2003
24-02-2003,1.04604E+12,-15.002091,FALSE,24-02-2003
25-02-2003,1.04613E+12,-16.115553,FALSE,25-02-2003
26-02-2003,1.04622E+12,-14.590447,FALSE,26-02-2003
27-02-2003,1.0463E+12,-15.580945,FALSE,27-02-2003
28-02-2003,1.04639E+12,-14.461945,FALSE,28-02-2003
01-03-2003,1.04648E+12,-15.476382,FALSE,01-03-2003
02-03-2003,1.04656E+12,-15.63008,FALSE,02-03-2003
03-03-2003,1.04665E+12,-14.03998,FALSE,03-03-2003
04-03-2003,1.04674E+12,-14.617686,FALSE,04-03-2003
05-03-2003,1.04682E+12,-14.597356,FALSE,05-03-2003
06-03-2003,1.04691E+12,-17.380823,FALSE,06-03-2003
07-03-2003,1.047E+12,-16.580235,FALSE,07-03-2003
08-03-2003,1.04708E+12,-16.312122,FALSE,08-03-2003
09-03-2003,1.04717E+12,-17.50562,FALSE,09-03-2003
10-03-2003,1.04725E+12,-16.045921,FALSE,10-03-2003
11-03-2003,1.04734E+12,-16.614487,FALSE,11-03-2003
12-03-2003,1.04743E+12,-16.260166,FALSE,12-03-2003
13-03-2003,1.04751E+12,-16.345215,FALSE,13-03-2003
14-03-2003,1.0476E+12,-17.387037,FALSE,14-03-2003
15-03-2003,1.04769E+12,-17.398012,FALSE,15-03-2003
16-03-2003,1.04777E+12,-16.337072,FALSE,16-03-2003
17-03-2003,1.04786E+12,-17.568523,FALSE,17-03-2003
18-03-2003,1.04795E+12,-17.565563,FALSE,18-03-2003
19-03-2003,1.04803E+12,-18.735397,FALSE,19-03-2003
20-03-2003,1.04812E+12,-19.2606,FALSE,20-03-2003
21-03-2003,1.0482E+12,-16.650839,FALSE,21-03-2003
22-03-2003,1.04829E+12,-17.10914,FALSE,22-03-2003
23-03-2003,1.04838E+12,-16.128254,FALSE,23-03-2003
24-03-2003,1.04846E+12,-16.71622,FALSE,24-03-2003
25-03-2003,1.04855E+12,-17.093533,FALSE,25-03-2003
26-03-2003,1.04864E+12,-17.78363,FALSE,26-03-2003
27-03-2003,1.04872E+12,-17.344017,FALSE,27-03-2003
28-03-2003,1.04881E+12,-16.842012,FALSE,28-03-2003
29-03-2003,1.0489E+12,-16.721375,FALSE,29-03-2003
30-03-2003,1.04898E+12,-16.458162,FALSE,30-03-2003
31-03-2003,1.04907E+12,-14.211412,FALSE,31-03-2003
01-04-2003,1.04916E+12,-15.710485,FALSE,01-04-2003
02-04-2003,1.04924E+12,-17.301542,FALSE,02-04-2003
03-04-2003,1.04933E+12,-17.159887,FALSE,03-04-2003
04-04-2003,1.04941E+12,-18.576393,FALSE,04-04-2003
05-04-2003,1.0495E+12,-18.98913,FALSE,05-04-2003
06-04-2003,1.04959E+12,-19.401482,FALSE,06-04-2003
07-04-2003,1.04967E+12,-20.035639,FALSE,07-04-2003
08-04-2003,1.04976E+12,-20.056667,FALSE,08-04-2003
09-04-2003,1.04985E+12,-22.025484,FALSE,09-04-2003
10-04-2003,1.04993E+12,-22.297087,FALSE,10-04-2003
11-04-2003,1.05002E+12,-21.9943,FALSE,11-04-2003
12-04-2003,1.05011E+12,-22.172792,FALSE,12-04-2003
13-04-2003,1.05019E+12,-23.392176,FALSE,13-04-2003
14-04-2003,1.05028E+12,-22.442526,FALSE,14-04-2003
15-04-2003,1.05036E+12,-21.926964,FALSE,15-04-2003
16-04-2003,1.05045E+12,-22.189049,FALSE,16-04-2003
17-04-2003,1.05054E+12,-24.547745,FALSE,17-04-2003
18-04-2003,1.05062E+12,-24.72372,FALSE,18-04-2003
19-04-2003,1.05071E+12,-23.438267,FALSE,19-04-2003
20-04-2003,1.0508E+12,-25.434351,FALSE,20-04-2003
21-04-2003,1.05088E+12,-26.801924,FALSE,21-04-2003
22-04-2003,1.05097E+12,-28.267105,FALSE,22-04-2003
23-04-2003,1.05106E+12,-26.586626,FALSE,23-04-2003
24-04-2003,1.05114E+12,-24.17977,FALSE,24-04-2003
25-04-2003,1.05123E+12,-22.79269,FALSE,25-04-2003
26-04-2003,1.05132E+12,-22.781012,FALSE,26-04-2003
27-04-2003,1.0514E+12,-22.68731,FALSE,27-04-2003
28-04-2003,1.05149E+12,-23.658287,FALSE,28-04-2003
29-04-2003,1.05157E+12,-23.31227,FALSE,29-04-2003
30-04-2003,1.05166E+12,-25.100817,FALSE,30-04-2003
01-05-2003,1.05175E+12,-26.190376,FALSE,01-05-2003
02-05-2003,1.05183E+12,-26.411373,FALSE,02-05-2003
03-05-2003,1.05192E+12,-28.182901,FALSE,03-05-2003
04-05-2003,1.05201E+12,-29.585873,FALSE,04-05-2003
05-05-2003,1.05209E+12,-28.293879,FALSE,05-05-2003
06-05-2003,1.05218E+12,-27.738451,FALSE,06-05-2003
07-05-2003,1.05227E+12,-27.254211,FALSE,07-05-2003
08-05-2003,1.05235E+12,-25.91944,FALSE,08-05-2003
09-05-2003,1.05244E+12,-26.92637,FALSE,09-05-2003
10-05-2003,1.05252E+12,-25.960836,FALSE,10-05-2003
11-05-2003,1.05261E+12,-26.19652,FALSE,11-05-2003
12-05-2003,1.0527E+12,-26.16817,FALSE,12-05-2003
13-05-2003,1.05278E+12,-24.9903,FALSE,13-05-2003
14-05-2003,1.05287E+12,-24.89025,FALSE,14-05-2003
15-05-2003,1.05296E+12,-24.252073,FALSE,15-05-2003
16-05-2003,1.05304E+12,-26.055237,FALSE,16-05-2003
17-05-2003,1.05313E+12,-25.02036,FALSE,17-05-2003
18-05-2003,1.05322E+12,-26.849794,FALSE,18-05-2003
19-05-2003,1.0533E+12,-28.146217,FALSE,19-05-2003
20-05-2003,1.05339E+12,-27.885761,FALSE,20-05-2003
21-05-2003,1.05348E+12,-26.860893,FALSE,21-05-2003
22-05-2003,1.05356E+12,-26.601665,FALSE,22-05-2003
23-05-2003,1.05365E+12,-26.38319,FALSE,23-05-2003
24-05-2003,1.05373E+12,-27.327644,FALSE,24-05-2003
25-05-2003,1.05382E+12,-27.09567,FALSE,25-05-2003
26-05-2003,1.05391E+12,-29.237028,FALSE,26-05-2003
27-05-2003,1.05399E+12,-30.74997,FALSE,27-05-2003
28-05-2003,1.05408E+12,-30.089184,FALSE,28-05-2003
29-05-2003,1.05417E+12,-29.33172,FALSE,29-05-2003
30-05-2003,1.05425E+12,-29.1664,FALSE,30-05-2003
31-05-2003,1.05434E+12,-28.561417,FALSE,31-05-2003
01-06-2003,1.05443E+12,-28.32224,FALSE,01-06-2003
02-06-2003,1.05451E+12,-28.910757,FALSE,02-06-2003
03-06-2003,1.0546E+12,-29.351187,FALSE,03-06-2003
04-06-2003,1.05468E+12,-27.204607,FALSE,04-06-2003
05-06-2003,1.05477E+12,-28.191706,FALSE,05-06-2003
06-06-2003,1.05486E+12,-27.298786,FALSE,06-06-2003
07-06-2003,1.05494E+12,-26.030247,FALSE,07-06-2003
08-06-2003,1.05503E+12,-24.870829,FALSE,08-06-2003
09-06-2003,1.05512E+12,-24.588062,FALSE,09-06-2003
10-06-2003,1.0552E+12,-23.463266,FALSE,10-06-2003
11-06-2003,1.05529E+12,-24.13786,FALSE,11-06-2003
12-06-2003,1.05538E+12,-24.768522,FALSE,12-06-2003
13-06-2003,1.05546E+12,-25.488186,FALSE,13-06-2003
14-06-2003,1.05555E+12,-24.045107,FALSE,14-06-2003
15-06-2003,1.05564E+12,-23.26114,FALSE,15-06-2003
16-06-2003,1.05572E+12,-23.018187,FALSE,16-06-2003
17-06-2003,1.05581E+12,-23.201027,FALSE,17-06-2003
18-06-2003,1.05589E+12,-23.759703,FALSE,18-06-2003
19-06-2003,1.05598E+12,-24.464918,FALSE,19-06-2003
20-06-2003,1.05607E+12,-24.708925,FALSE,20-06-2003
21-06-2003,1.05615E+12,-25.19725,FALSE,21-06-2003
22-06-2003,1.05624E+12,-25.499187,FALSE,22-06-2003
23-06-2003,1.05633E+12,-25.050106,FALSE,23-06-2003
24-06-2003,1.05641E+12,-25.287357,FALSE,24-06-2003
25-06-2003,1.0565E+12,-24.624678,FALSE,25-06-2003
26-06-2003,1.05659E+12,-24.475216,FALSE,26-06-2003
27-06-2003,1.05667E+12,-25.244518,FALSE,27-06-2003
28-06-2003,1.05676E+12,-25.595072,FALSE,28-06-2003
29-06-2003,1.05684E+12,-25.422945,FALSE,29-06-2003
30-06-2003,1.05693E+12,-25.978292,FALSE,30-06-2003
01-07-2003,1.05702E+12,-24.689283,FALSE,01-07-2003
02-07-2003,1.0571E+12,-21.52867,FALSE,02-07-2003
03-07-2003,1.05719E+12,-21.073786,FALSE,03-07-2003
04-07-2003,1.05728E+12,-20.713186,FALSE,04-07-2003
05-07-2003,1.05736E+12,-20.364368,FALSE,05-07-2003
06-07-2003,1.05745E+12,-21.848568,FALSE,06-07-2003
07-07-2003,1.05754E+12,-21.635859,FALSE,07-07-2003
08-07-2003,1.05762E+12,-21.703516,FALSE,08-07-2003
09-07-2003,1.05771E+12,-20.917612,FALSE,09-07-2003
10-07-2003,1.0578E+12,-21.680918,FALSE,10-07-2003
11-07-2003,1.05788E+12,-21.739487,FALSE,11-07-2003
12-07-2003,1.05797E+12,-22.41231,FALSE,12-07-2003
13-07-2003,1.05805E+12,-23.538425,FALSE,13-07-2003
14-07-2003,1.05814E+12,-22.860466,FALSE,14-07-2003
15-07-2003,1.05823E+12,-23.125906,FALSE,15-07-2003
16-07-2003,1.05831E+12,-23.919964,FALSE,16-07-2003
17-07-2003,1.0584E+12,-24.446087,FALSE,17-07-2003
18-07-2003,1.05849E+12,-24.060837,FALSE,18-07-2003
19-07-2003,1.05857E+12,-23.93336,FALSE,19-07-2003
20-07-2003,1.05866E+12,-24.95054,FALSE,20-07-2003
21-07-2003,1.05875E+12,-25.119877,FALSE,21-07-2003
22-07-2003,1.05883E+12,-25.955225,FALSE,22-07-2003
23-07-2003,1.05892E+12,-27.13517,FALSE,23-07-2003
24-07-2003,1.059E+12,-26.33015,FALSE,24-07-2003
25-07-2003,1.05909E+12,-25.451025,FALSE,25-07-2003
26-07-2003,1.05918E+12,-25.400784,FALSE,26-07-2003
27-07-2003,1.05926E+12,-22.875397,FALSE,27-07-2003
28-07-2003,1.05935E+12,-24.252234,FALSE,28-07-2003
29-07-2003,1.05944E+12,-25.481434,FALSE,29-07-2003
30-07-2003,1.05952E+12,-25.750109,FALSE,30-07-2003
31-07-2003,1.05961E+12,-27.075272,FALSE,31-07-2003
01-08-2003,1.0597E+12,-27.230104,FALSE,01-08-2003
02-08-2003,1.05978E+12,-27.909952,FALSE,02-08-2003
03-08-2003,1.05987E+12,-26.810669,FALSE,03-08-2003
04-08-2003,1.05996E+12,-26.098095,FALSE,04-08-2003
05-08-2003,1.06004E+12,-26.017609,FALSE,05-08-2003
06-08-2003,1.06013E+12,-25.836195,FALSE,06-08-2003
07-08-2003,1.06021E+12,-25.903086,FALSE,07-08-2003
08-08-2003,1.0603E+12,-27.320446,FALSE,08-08-2003
09-08-2003,1.06039E+12,-27.611317,FALSE,09-08-2003
10-08-2003,1.06047E+12,-27.425615,FALSE,10-08-2003
11-08-2003,1.06056E+12,-27.366053,FALSE,11-08-2003
12-08-2003,1.06065E+12,-27.160532,FALSE,12-08-2003
13-08-2003,1.06073E+12,-28.584988,FALSE,13-08-2003
14-08-2003,1.06082E+12,-28.246346,FALSE,14-08-2003
15-08-2003,1.06091E+12,-28.742254,FALSE,15-08-2003
16-08-2003,1.06099E+12,-27.771042,FALSE,16-08-2003
17-08-2003,1.06108E+12,-26.600536,FALSE,17-08-2003
18-08-2003,1.06116E+12,-25.654001,FALSE,18-08-2003
19-08-2003,1.06125E+12,-27.636087,FALSE,19-08-2003
20-08-2003,1.06134E+12,-27.103628,FALSE,20-08-2003
21-08-2003,1.06142E+12,-26.096935,FALSE,21-08-2003
22-08-2003,1.06151E+12,-25.797642,FALSE,22-08-2003
23-08-2003,1.0616E+12,-24.645897,FALSE,23-08-2003
24-08-2003,1.06168E+12,-22.521008,FALSE,24-08-2003
25-08-2003,1.06177E+12,-20.031755,FALSE,25-08-2003
26-08-2003,1.06186E+12,-19.010124,FALSE,26-08-2003
27-08-2003,1.06194E+12,-19.947958,FALSE,27-08-2003
28-08-2003,1.06203E+12,-19.678738,FALSE,28-08-2003
29-08-2003,1.06212E+12,-19.066376,FALSE,29-08-2003
30-08-2003,1.0622E+12,-18.529482,FALSE,30-08-2003
31-08-2003,1.06229E+12,-17.82976,FALSE,31-08-2003
